,ride.alc.driver,female,grade,age4,smoke,DriverLicense,In_Month
7284,0,0,11,17,0,1,330112
7285,1,1,11,17,1,1,330187
7286,0,0,11,16,0,1,330263
7287,0,0,11,17,0,1,330339
7288,0,1,11,16,1,1,330414
7289,0,0,11,17,0,1,330490
7290,0,1,11,17,0,1,330565
7291,1,1,11,16,1,1,330641
7292,0,0,11,16,0,1,330717
7293,0,0,11,17,1,1,330792
7294,0,0,11,16,1,1,330868
7295,0,0,11,16,0,1,330943
7296,0,0,11,17,0,1,331019
7297,0,0,11,16,0,1,331095
7298,0,0,11,17,0,1,331170
7299,1,1,11,16,1,1,331246
7300,0,0,11,16,0,1,331322
7301,1,0,11,16,1,1,331397
7302,1,0,11,16,0,1,331473
7303,0,1,11,17,0,1,331548
7304,0,0,11,17,1,1,331624
7305,0,1,11,17,0,1,331700
7306,1,1,11,16,1,1,331775
7307,1,0,11,17,1,1,331851
7308,0,1,11,16,1,1,331927
7309,1,0,12,18,1,1,332002
7310,0,1,12,18,1,1,332078
7311,0,0,12,18,0,1,332153
7312,0,1,12,18,0,1,332229
7313,0,0,12,18,0,1,332305
7314,1,1,12,17,1,1,332380
7315,1,0,12,17,0,1,332456
7316,0,0,12,18,0,1,332532
7317,0,0,12,17,0,1,332607
7318,1,1,12,18,1,1,332683
7319,0,0,12,18,0,1,332758
7320,0,0,12,18,0,1,332834
7321,0,1,12,17,0,1,332910
7322,0,0,12,18,0,1,332985
7323,0,0,12,18,0,1,333061
7324,1,1,12,18,1,1,333136
7325,1,1,12,18,1,1,333212
7326,0,0,12,18,0,1,333288
7327,0,0,12,17,1,1,333363
7328,0,0,12,17,0,1,333439
7329,1,0,12,18,1,1,333515
7330,1,1,12,18,1,1,333590
7331,1,0,9,14,1,0,333666
7332,0,1,9,15,1,0,333741
7333,0,1,9,14,1,0,333817
7334,0,0,9,15,0,0,333893
7335,0,0,9,15,0,0,333968
7336,0,0,9,14,0,0,334044
7337,1,1,9,14,1,0,334120
7338,0,0,9,14,0,0,334195
7339,0,1,9,15,1,0,334271
7340,1,0,9,15,1,0,334346
7341,0,0,9,15,0,0,334422
7342,0,0,9,14,0,0,334498
7343,0,0,9,15,0,0,334573
7344,0,0,9,14,0,0,334649
7345,0,0,9,15,0,0,334724
7346,1,1,9,15,1,0,334800
7347,0,0,9,14,0,0,334876
7348,0,0,10,17,0,1,334951
7349,0,0,9,14,NA,0,335027
7350,0,0,9,15,1,0,335103
7351,1,1,9,15,1,0,335178
7352,0,0,9,15,0,0,335254
7353,0,0,9,16,1,1,335329
7354,1,0,9,14,0,0,335405
7355,0,0,9,14,0,0,335481
7356,1,0,9,14,1,0,335556
7357,1,0,9,15,0,0,335632
7358,0,0,9,14,0,0,335708
7359,1,0,9,15,0,0,335783
7360,1,0,9,15,1,0,335859
7361,0,NA,11,18,0,1,335934
7362,0,0,9,15,NA,0,336010
7363,1,1,9,15,1,0,336086
7364,0,0,9,16,0,1,336161
7365,1,1,9,14,1,0,336237
7366,0,0,9,15,1,0,336313
7367,0,0,9,15,0,0,336388
7368,0,1,9,15,1,0,336464
7369,0,NA,9,15,0,0,336539
7370,1,1,9,15,1,0,336615
7371,0,0,10,15,0,0,336691
7372,0,1,9,16,1,1,336766
7373,1,1,9,15,1,0,336842
7374,1,1,9,15,1,0,336917
7375,0,1,11,17,0,1,336993
7376,0,0,9,15,0,0,337069
7377,1,1,10,16,1,1,337144
7378,0,NA,11,17,0,1,337220
7379,1,1,11,17,1,1,337296
7380,1,0,12,17,0,1,337371
7381,0,1,10,15,1,0,337447
7382,0,1,10,15,1,0,337522
7383,1,0,11,17,1,1,337598
7384,0,1,12,18,1,1,337674
7385,1,0,10,17,1,1,337749
7386,1,0,10,16,1,1,337825
7387,0,1,12,18,1,1,337901
7388,0,1,10,16,1,1,337976
7389,1,1,11,16,1,1,338052
7390,0,1,10,16,1,1,338127
7391,0,0,10,15,0,0,338203
7392,0,1,10,15,0,0,338279
7393,0,1,12,17,1,1,338354
7394,0,0,10,16,0,1,338430
7395,1,1,12,17,1,1,338506
7396,1,0,12,18,1,1,338581
7397,0,1,12,17,1,1,338657
7398,1,1,12,18,1,1,338732
7399,0,0,12,17,1,1,338808
7400,0,1,12,18,0,1,338884
7401,1,1,12,17,1,1,338959
7402,0,1,12,18,0,1,339035
7403,1,1,12,17,1,1,339110
7404,0,1,12,17,1,1,339186
7405,0,0,12,17,1,1,339262
7406,1,0,12,18,1,1,339337
7407,0,0,12,17,0,1,339413
7408,0,1,12,17,0,1,339489
7409,0,0,12,18,1,1,339564
7410,0,0,12,17,0,1,339640
7411,0,1,12,18,0,1,339715
7412,0,0,12,17,1,1,339791
7413,1,1,12,18,1,1,339867
7414,1,1,12,17,1,1,339942
7415,0,1,12,17,1,1,340018
7416,0,1,12,18,1,1,340094
7417,1,1,12,18,1,1,340169
7418,0,1,12,18,0,1,340245
7419,0,0,11,16,0,1,340320
7420,0,1,11,16,0,1,340396
7421,1,1,11,17,1,1,340472
7422,0,0,11,16,0,1,340547
7423,1,1,11,17,1,1,340623
7424,1,0,12,18,1,1,340698
7425,0,0,11,16,0,1,340774
7426,0,1,11,16,1,1,340850
7427,0,0,11,17,0,1,340925
7428,1,1,11,16,1,1,341001
7429,1,1,11,17,1,1,341077
7430,1,1,11,17,1,1,341152
7431,0,0,11,17,0,1,341228
7432,0,1,11,17,0,1,341303
7433,1,1,11,17,1,1,341379
7434,1,1,12,18,1,1,341455
7435,0,0,11,17,1,1,341530
7436,1,0,11,16,0,1,341606
7437,1,1,11,16,1,1,341682
7438,0,0,11,17,0,1,341757
7439,1,1,11,17,1,1,341833
7440,0,1,12,18,1,1,341908
7441,1,1,10,16,1,1,341984
7442,1,0,10,15,1,0,342060
7443,0,1,10,17,1,1,342135
7444,0,1,10,15,1,0,342211
7445,0,0,10,16,0,1,342287
7446,1,0,10,16,1,1,342362
7447,0,1,10,17,0,1,342438
7448,0,0,10,17,0,1,342513
7449,0,1,10,16,0,1,342589
7450,0,0,10,16,0,1,342665
7451,0,1,10,15,0,0,342740
7452,0,1,9,14,1,0,342816
7453,0,1,9,16,1,1,342891
7454,0,0,9,16,0,1,342967
7455,0,0,9,14,0,0,343043
7456,0,1,9,15,1,0,343118
7457,0,0,9,14,1,0,343194
7458,0,0,9,15,0,0,343270
7459,0,1,9,15,1,0,343345
7460,1,0,9,15,1,0,343421
7461,1,1,9,16,1,1,343496
7462,0,1,9,16,0,1,343572
7463,1,1,9,15,1,0,343648
7464,0,1,9,15,1,0,343723
7465,1,0,9,15,1,0,343799
7466,0,0,9,15,0,0,343875
7467,0,1,11,16,1,1,343950
7468,1,0,11,17,NA,1,344026
7469,0,0,11,16,1,1,344101
7470,0,0,11,16,1,1,344177
7471,0,1,11,16,1,1,344253
7472,0,0,11,18,0,1,344328
7473,0,0,10,15,0,0,344404
7474,1,1,10,15,1,0,344479
7475,0,1,10,16,1,1,344555
7476,0,0,12,18,0,1,344631
7477,0,0,12,18,1,1,344706
7478,0,0,12,18,0,1,344782
7479,0,1,12,17,1,1,344858
7480,1,1,12,17,1,1,344933
7481,1,1,12,17,1,1,345009
7482,0,1,12,18,1,1,345084
7483,0,1,12,18,1,1,345160
7484,1,0,12,18,1,1,345236
7485,0,1,12,18,0,1,345311
7486,0,1,12,18,1,1,345387
7487,0,0,11,17,0,1,345463
7488,0,1,10,16,1,1,345538
7489,0,NA,11,16,1,1,345614
7490,0,0,11,17,NA,1,345689
7491,0,0,10,16,0,1,345765
7492,0,0,10,15,0,0,345841
7493,0,1,10,17,1,1,345916
7494,0,1,10,16,1,1,345992
7495,0,1,12,18,1,1,346068
7496,0,1,12,18,1,1,346143
7497,0,1,12,18,1,1,346219
7498,0,0,9,15,0,0,346294
7499,0,1,9,16,1,1,346370
7500,0,0,9,14,1,0,346446
7501,0,0,NA,NA,0,NA,346521
7502,1,1,12,18,1,1,346597
7503,0,0,12,18,0,1,346672
7504,0,1,12,18,0,1,346748
7505,0,0,11,18,1,1,346824
7506,0,NA,12,18,0,1,346899
7507,0,0,12,18,0,1,346975
7508,0,1,12,18,1,1,347051
7509,1,1,12,17,1,1,347126
7510,0,1,12,18,1,1,347202
7511,0,1,12,18,0,1,347277
7512,0,1,10,15,0,0,347353
7513,0,0,10,16,1,1,347429
7514,0,1,10,15,1,0,347504
7515,0,1,10,16,1,1,347580
7516,0,1,10,16,1,1,347656
7517,0,0,10,16,0,1,347731
7518,0,1,10,16,0,1,347807
7519,1,1,10,16,1,1,347882
7520,0,0,10,17,0,1,347958
7521,0,1,10,16,1,1,348034
7522,0,1,10,15,0,0,348109
7523,0,0,10,16,1,1,348185
7524,0,0,10,16,1,1,348260
7525,0,1,10,17,0,1,348336
7526,1,1,10,16,0,1,348412
7527,1,1,10,16,1,1,348487
7528,0,0,10,15,0,0,348563
7529,0,0,10,17,0,1,348639
7530,0,0,10,16,1,1,348714
7531,0,0,10,15,0,0,348790
7532,0,1,10,16,1,1,348865
7533,0,1,10,16,0,1,348941
7534,0,1,12,17,1,1,349017
7535,1,1,12,18,1,1,349092
7536,0,1,12,17,0,1,349168
7537,0,1,12,18,0,1,349244
7538,1,NA,12,18,1,1,349319
7539,0,1,12,17,1,1,349395
7540,0,0,12,18,0,1,349470
7541,0,0,12,17,0,1,349546
7542,0,1,12,17,1,1,349622
7543,0,1,12,17,1,1,349697
7544,0,0,12,17,0,1,349773
7545,1,1,12,17,0,1,349849
7546,0,0,12,17,0,1,349924
7547,0,1,12,18,1,1,350000
7548,0,0,12,18,0,1,350075
7549,1,1,12,18,NA,1,350151
7550,0,1,12,17,0,1,350227
7551,0,0,12,17,0,1,350302
7552,0,0,12,17,1,1,350378
7553,0,0,12,17,0,1,350453
7554,0,0,12,18,0,1,350529
7555,1,1,12,17,1,1,350605
7556,0,0,9,15,0,0,350680
7557,0,0,9,14,0,0,350756
7558,1,0,9,14,0,0,350832
7559,0,0,9,14,0,0,350907
7560,0,0,9,15,1,0,350983
7561,0,0,9,14,1,0,351058
7562,0,0,9,16,0,1,351134
7563,0,0,9,14,1,0,351210
7564,0,0,9,15,0,0,351285
7565,0,0,9,15,0,0,351361
7566,0,0,9,15,0,0,351437
7567,0,0,9,14,1,0,351512
7568,0,0,9,14,0,0,351588
7569,1,0,9,14,0,0,351663
7570,0,1,NA,NA,0,NA,351739
7571,1,1,9,15,0,0,351815
7572,0,0,9,15,0,0,351890
7573,0,0,9,15,0,0,351966
7574,0,0,9,14,1,0,352041
7575,0,0,9,14,0,0,352117
7576,0,0,9,15,0,0,352193
7577,1,1,9,15,1,0,352268
7578,0,0,9,14,1,0,352344
7579,0,1,9,15,1,0,352420
7580,0,0,9,14,0,0,352495
7581,0,0,9,15,0,0,352571
7582,0,1,11,17,0,1,352646
7583,0,0,11,17,0,1,352722
7584,0,0,11,16,0,1,352798
7585,0,0,11,17,1,1,352873
7586,0,1,11,16,0,1,352949
7587,0,1,11,17,0,1,353025
7588,0,0,11,17,0,1,353100
7589,1,0,11,16,1,1,353176
7590,0,0,11,17,1,1,353251
7591,0,1,11,17,1,1,353327
7592,1,1,11,17,1,1,353403
7593,0,1,11,16,0,1,353478
7594,0,0,11,16,0,1,353554
7595,0,0,11,17,0,1,353630
7596,0,0,11,17,0,1,353705
7597,0,0,11,16,0,1,353781
7598,1,1,11,17,1,1,353856
7599,1,1,11,16,1,1,353932
7600,1,0,11,17,0,1,354008
7601,1,1,11,17,1,1,354083
7602,0,1,11,17,0,1,354159
7603,0,0,11,17,0,1,354234
7604,0,0,11,17,0,1,354310
7605,1,1,11,17,1,1,39343
7606,0,0,11,16,0,1,46205
7607,1,1,11,16,0,1,37731
7608,0,0,11,16,0,1,43525
7609,0,0,11,16,0,1,39891
7610,1,1,11,16,1,1,56642
7611,0,0,11,16,0,1,60150
7612,0,0,11,16,0,1,54445
7613,0,0,11,16,0,1,64445
7614,0,1,11,16,0,1,57189
7615,0,0,11,16,0,1,63218
7616,1,1,11,16,0,1,55794
7617,1,1,11,18,1,1,56957
7618,1,0,11,16,0,1,57081
7619,0,0,11,17,0,1,61111
7620,1,0,11,16,0,1,67938
7621,0,0,11,17,0,1,66029
7622,0,0,11,16,0,1,83088
7623,0,1,11,16,0,1,81363
7624,1,1,11,17,1,1,93940
7625,1,1,11,17,1,1,91738
7626,0,0,11,17,0,1,98273
7627,0,1,11,16,1,1,101302
7628,1,0,11,16,0,1,113812
7629,0,0,11,18,1,1,109431
7630,1,0,11,17,0,1,105582
7631,0,0,11,16,0,1,116969
7632,0,0,11,17,1,1,112635
7633,1,1,10,15,0,0,122391
7634,0,0,10,16,0,1,121872
7635,1,1,10,15,0,0,39343
7636,0,NA,10,16,0,1,46205
7637,0,0,10,15,0,0,37731
7638,0,0,10,15,0,0,43525
7639,1,0,10,16,0,1,39891
7640,0,0,10,15,0,0,56642
7641,0,0,10,16,0,1,60150
7642,0,0,10,15,0,0,54445
7643,0,1,10,15,1,0,64445
7644,0,0,10,16,0,1,57189
7645,0,0,10,15,1,0,63218
7646,1,NA,10,16,1,1,55794
7647,0,1,10,16,1,1,56957
7648,1,0,10,15,0,0,57081
7649,1,0,10,15,0,0,61111
7650,0,0,10,15,0,0,67938
7651,0,0,10,15,0,0,66029
7652,1,0,10,16,0,1,83088
7653,0,0,10,16,0,1,81363
7654,0,0,10,15,0,0,93940
7655,0,0,10,15,1,0,91738
7656,1,0,10,15,0,0,98273
7657,0,1,10,15,0,0,101302
7658,0,0,10,15,0,0,113812
7659,0,0,10,15,0,0,109431
7660,1,0,10,15,0,0,105582
7661,0,0,10,15,0,0,116969
7662,1,1,12,17,1,1,112635
7663,1,0,12,17,1,1,122391
7664,1,0,12,17,0,1,121872
7665,1,0,12,18,1,1,39343
7666,0,1,12,18,0,1,46205
7667,1,1,12,17,1,1,37731
7668,1,1,12,17,0,1,43525
7669,0,1,12,17,0,1,39891
7670,0,1,12,18,1,1,56642
7671,0,1,12,17,1,1,60150
7672,1,1,12,18,1,1,54445
7673,0,1,12,17,0,1,64445
7674,1,1,12,18,1,1,57189
7675,1,0,12,17,0,1,63218
7676,1,0,12,18,0,1,55794
7677,1,1,12,17,1,1,56957
7678,1,0,12,17,0,1,57081
7679,0,1,12,17,0,1,61111
7680,1,0,12,17,0,1,67938
7681,1,1,12,18,1,1,66029
7682,1,0,12,17,0,1,83088
7683,0,0,12,17,0,1,81363
7684,0,1,12,17,0,1,93940
7685,0,0,12,18,0,1,91738
7686,0,0,12,18,0,1,98273
7687,0,1,12,18,1,1,101302
7688,1,1,12,17,0,1,113812
7689,1,0,12,17,0,1,109431
7690,1,0,12,17,0,1,105582
7691,1,1,12,17,1,1,116969
7692,0,1,12,18,0,1,112635
7693,0,0,NA,NA,0,NA,122391
7694,1,1,9,14,0,0,121872
7695,1,0,9,15,0,0,39343
7696,0,NA,9,15,1,0,46205
7697,0,1,9,15,0,0,37731
7698,0,NA,9,14,NA,0,43525
7699,0,1,9,15,0,0,39891
7700,0,0,9,14,0,0,56642
7701,1,0,9,14,0,0,60150
7702,0,0,9,15,0,0,54445
7703,0,0,9,14,0,0,64445
7704,0,0,9,15,0,0,57189
7705,0,0,9,15,0,0,63218
7706,1,1,9,15,NA,0,55794
7707,0,0,9,15,0,0,56957
7708,1,0,9,14,0,0,57081
7709,1,1,9,15,1,0,61111
7710,1,1,9,18,1,1,67938
7711,0,0,9,15,0,0,66029
7712,1,0,9,14,0,0,83088
7713,1,0,9,14,0,0,81363
7714,0,NA,9,15,0,0,93940
7715,1,1,9,15,0,0,91738
7716,0,0,9,14,0,0,98273
7717,0,0,9,15,0,0,101302
7718,0,0,9,15,0,0,113812
7719,1,0,9,14,0,0,109431
7720,0,1,12,18,1,1,105582
7721,0,0,10,15,0,0,116969
7722,0,1,10,16,1,1,112635
7723,0,0,10,15,1,0,122391
7724,0,1,10,15,0,0,121872
7725,1,NA,9,16,1,1,39343
7726,0,1,11,16,0,1,46205
7727,0,NA,9,17,1,1,37731
7728,0,1,10,16,1,1,43525
7729,0,1,11,17,1,1,39891
7730,0,1,10,15,0,0,56642
7731,0,1,11,17,1,1,60150
7732,1,0,10,17,1,1,54445
7733,0,0,10,15,0,0,64445
7734,0,1,11,18,0,1,57189
7735,1,0,10,16,1,1,63218
7736,0,1,10,16,1,1,55794
7737,1,1,9,15,1,0,56957
7738,0,0,10,15,0,0,57081
7739,1,0,10,15,1,0,61111
7740,0,1,10,15,1,0,67938
7741,1,1,9,15,1,0,66029
7742,0,1,10,16,1,1,83088
7743,0,1,10,17,0,1,81363
7744,0,0,10,15,0,0,93940
7745,0,0,10,15,0,0,91738
7746,0,1,12,18,1,1,98273
7747,0,0,12,17,1,1,101302
7748,0,1,12,18,1,1,113812
7749,1,1,12,17,0,1,109431
7750,0,1,12,17,1,1,105582
7751,1,1,12,18,1,1,116969
7752,0,1,12,17,0,1,112635
7753,1,1,12,17,0,1,122391
7754,1,1,12,17,1,1,121872
7755,0,1,12,18,0,1,39343
7756,0,1,12,17,0,1,46205
7757,0,1,12,18,0,1,37731
7758,0,1,12,18,1,1,43525
7759,1,1,12,17,1,1,39891
7760,0,1,12,18,1,1,56642
7761,1,1,12,18,1,1,60150
7762,0,1,12,17,0,1,54445
7763,1,1,11,18,1,1,64445
7764,1,1,12,18,0,1,57189
7765,0,1,12,17,1,1,63218
7766,1,1,12,18,NA,1,55794
7767,0,0,12,17,1,1,56957
7768,0,1,12,17,0,1,57081
7769,0,NA,12,18,1,1,61111
7770,0,1,12,17,1,1,67938
7771,0,1,12,17,1,1,66029
7772,0,0,12,18,0,1,83088
7773,1,1,12,17,0,1,81363
7774,0,1,11,17,0,1,93940
7775,0,1,11,18,0,1,91738
7776,0,0,10,16,0,1,98273
7777,1,1,12,18,1,1,101302
7778,1,0,12,18,1,1,113812
7779,0,0,9,15,0,0,109431
7780,0,1,11,17,1,1,105582
7781,0,NA,11,17,0,1,116969
7782,0,0,10,17,0,1,112635
7783,0,0,10,15,0,0,122391
7784,1,0,10,16,NA,1,121872
7785,0,0,10,15,0,0,39343
7786,0,0,11,17,1,1,46205
7787,1,0,10,15,0,0,37731
7788,0,0,10,15,NA,0,43525
7789,0,0,10,15,0,0,39891
7790,0,0,11,17,0,1,56642
7791,0,0,10,16,0,1,60150
7792,1,1,11,17,1,1,54445
7793,1,1,9,15,NA,0,64445
7794,0,0,9,15,0,0,57189
7795,0,1,9,14,1,0,63218
7796,1,0,9,15,0,0,55794
7797,0,0,9,15,0,0,56957
7798,1,1,9,15,1,0,57081
7799,1,1,12,17,1,1,61111
7800,0,1,12,18,0,1,67938
7801,0,1,12,18,1,1,66029
7802,0,1,12,18,1,1,83088
7803,0,0,12,18,0,1,81363
7804,0,0,12,18,1,1,93940
7805,0,1,12,18,1,1,91738
7806,1,1,12,17,1,1,98273
7807,1,1,12,18,1,1,101302
7808,1,1,12,17,1,1,113812
7809,0,0,12,17,1,1,109431
7810,0,1,12,17,0,1,105582
7811,0,1,12,17,1,1,116969
7812,1,0,12,18,1,1,112635
7813,0,1,12,17,1,1,122391
7814,0,1,12,18,0,1,121872
7815,1,1,12,18,1,1,39343
7816,0,0,12,17,0,1,46205
7817,0,0,12,17,0,1,37731
7818,0,0,12,17,0,1,43525
7819,0,1,12,18,1,1,39891
7820,0,0,12,18,0,1,56642
7821,1,0,12,17,NA,1,60150
7822,1,1,12,17,1,1,54445
7823,0,0,12,18,0,1,64445
7824,1,1,12,18,1,1,57189
7825,1,1,12,18,1,1,63218
7826,1,0,11,17,1,1,55794
7827,1,1,11,17,1,1,56957
7828,0,0,11,16,0,1,57081
7829,0,1,11,17,0,1,61111
7830,0,0,11,16,0,1,67938
7831,1,1,11,17,1,1,66029
7832,0,0,11,17,0,1,83088
7833,0,1,11,16,1,1,81363
7834,0,0,11,16,0,1,93940
7835,0,0,11,16,0,1,91738
7836,1,0,11,16,1,1,98273
7837,0,1,11,17,1,1,101302
7838,0,0,11,16,0,1,113812
7839,0,1,11,16,1,1,109431
7840,0,1,11,16,0,1,105582
7841,0,0,11,17,1,1,116969
7842,0,0,11,17,0,1,112635
7843,0,0,11,16,0,1,122391
7844,1,0,11,16,0,1,121872
7845,0,0,11,16,0,1,39343
7846,0,1,11,17,1,1,46205
7847,0,1,11,16,0,1,37731
7848,0,0,11,17,1,1,43525
7849,0,0,11,17,1,1,39891
7850,0,0,11,16,1,1,56642
7851,0,0,11,17,0,1,60150
7852,1,1,11,17,1,1,54445
7853,0,1,11,17,0,1,64445
7854,0,0,11,16,0,1,57189
7855,0,0,11,16,0,1,63218
7856,0,1,11,17,0,1,55794
7857,1,0,11,16,0,1,56957
7858,0,0,11,16,0,1,57081
7859,0,0,11,17,0,1,61111
7860,1,0,11,17,1,1,67938
7861,0,1,11,17,0,1,66029
7862,0,1,11,17,1,1,83088
7863,0,1,11,17,1,1,81363
7864,1,1,11,17,1,1,93940
7865,1,0,11,16,1,1,91738
7866,1,0,9,15,0,0,98273
7867,0,0,9,14,NA,0,101302
7868,0,1,9,14,0,0,113812
7869,0,0,9,14,1,0,109431
7870,0,NA,9,14,NA,0,105582
7871,0,0,9,14,0,0,116969
7872,0,0,9,14,0,0,112635
7873,1,1,9,14,0,0,122391
7874,1,0,9,14,0,0,121872
7875,0,0,9,14,0,0,39343
7876,0,0,9,15,0,0,46205
7877,0,1,9,15,1,0,37731
7878,1,0,9,14,0,0,43525
7879,1,1,9,14,1,0,39891
7880,0,0,9,14,0,0,56642
7881,0,1,9,14,0,0,60150
7882,1,0,9,14,1,0,54445
7883,1,0,9,14,0,0,64445
7884,0,0,9,15,0,0,57189
7885,0,0,9,14,0,0,63218
7886,0,0,9,14,0,0,55794
7887,1,0,9,15,0,0,56957
7888,0,0,9,15,1,0,57081
7889,0,0,9,15,0,0,61111
7890,1,1,9,15,0,0,67938
7891,1,0,9,14,0,0,66029
7892,0,0,9,15,0,0,83088
7893,0,0,9,15,0,0,81363
7894,0,0,10,16,0,1,93940
7895,1,0,10,16,1,1,91738
7896,1,1,10,16,1,1,98273
7897,0,1,10,16,NA,1,101302
7898,0,0,10,16,0,1,113812
7899,1,1,10,16,1,1,109431
7900,0,1,10,15,0,0,105582
7901,0,0,10,16,0,1,116969
7902,0,0,10,15,0,0,112635
7903,0,0,10,15,0,0,122391
7904,1,1,10,16,1,1,121872
7905,0,1,10,16,1,1,122380
7906,0,0,10,16,0,1,125372
7907,0,0,10,15,0,0,128364
7908,0,0,10,15,0,0,131356
7909,0,0,10,15,0,0,134349
7910,0,0,10,15,0,0,137341
7911,0,0,10,15,0,0,140333
7912,0,0,10,15,0,0,143325
7913,0,1,10,15,0,0,146317
7914,1,0,10,15,0,0,149309
7915,0,0,10,15,0,0,152301
7916,0,1,10,16,0,1,155293
7917,1,0,10,15,0,0,158285
7918,1,1,10,15,1,0,90547
7919,0,NA,10,16,0,1,90623
7920,0,1,10,16,1,1,90698
7921,0,0,10,15,0,0,90774
7922,0,0,10,16,1,1,90850
7923,0,0,10,16,1,1,90925
7924,0,0,10,16,1,1,91001
7925,0,1,10,16,1,1,91077
7926,0,1,10,16,1,1,91152
7927,0,0,10,15,0,0,91228
7928,0,0,10,16,0,1,91303
7929,0,0,10,16,0,1,91379
7930,0,1,10,16,0,1,91455
7931,0,1,10,16,1,1,91530
7932,0,1,10,16,1,1,91606
7933,1,1,10,16,1,1,91681
7934,0,0,10,15,1,0,91757
7935,0,0,10,16,0,1,91833
7936,0,1,10,15,1,0,91908
7937,0,0,10,16,0,1,91984
7938,0,1,10,16,1,1,92060
7939,0,0,10,15,1,0,92135
7940,0,0,10,15,1,0,92211
7941,0,1,12,17,1,1,92286
7942,1,1,12,18,0,1,92362
7943,0,1,12,18,1,1,92438
7944,0,0,12,17,0,1,92513
7945,1,1,12,17,0,1,92589
7946,0,0,12,17,0,1,92665
7947,0,0,12,18,1,1,92740
7948,1,1,12,17,0,1,92816
7949,0,1,12,18,1,1,92891
7950,0,0,12,18,1,1,92967
7951,1,1,12,18,1,1,93043
7952,0,0,12,17,0,1,93118
7953,1,1,12,17,1,1,93194
7954,0,1,12,18,0,1,93270
7955,0,0,12,18,0,1,93345
7956,0,1,12,18,0,1,93421
7957,0,1,12,17,1,1,93496
7958,1,1,12,18,1,1,93572
7959,0,0,12,18,0,1,93648
7960,1,1,12,18,1,1,93723
7961,0,1,12,18,1,1,93799
7962,0,1,12,18,1,1,93874
7963,1,1,12,18,1,1,93950
7964,0,0,12,18,1,1,94026
7965,1,1,12,17,1,1,94101
7966,1,1,12,18,0,1,94177
7967,1,1,12,18,1,1,94253
7968,1,1,12,17,1,1,94328
7969,1,1,12,18,1,1,94404
7970,0,1,12,18,0,1,94479
7971,0,0,9,15,0,0,94555
7972,0,0,9,15,1,0,94631
7973,0,0,10,16,1,1,94706
7974,1,1,10,17,1,1,94782
7975,1,0,9,15,1,0,94858
7976,0,0,9,15,0,0,94933
7977,0,0,9,15,1,0,95009
7978,0,0,10,16,0,1,95084
7979,1,1,10,15,1,0,95160
7980,0,0,9,15,0,0,95236
7981,1,0,9,16,1,1,95311
7982,1,1,9,14,1,0,95387
7983,0,0,9,15,0,0,95463
7984,1,1,9,17,1,1,95538
7985,0,0,9,14,0,0,95614
7986,0,1,9,15,1,0,95689
7987,0,0,9,15,1,0,95765
7988,0,1,9,14,1,0,95841
7989,1,1,9,15,1,0,95916
7990,0,0,9,15,1,0,95992
7991,0,1,9,15,1,0,96067
7992,0,0,9,16,0,1,96143
7993,0,1,10,16,1,1,96219
7994,0,0,10,16,0,1,96294
7995,0,1,9,14,0,0,96370
7996,0,1,11,17,1,1,96446
7997,0,1,11,17,0,1,96521
7998,1,0,11,16,1,1,96597
7999,0,0,11,17,1,1,96672
8000,0,1,11,17,1,1,96748
8001,0,0,11,17,1,1,96824
8002,1,0,11,16,1,1,96899
8003,0,0,11,16,1,1,96975
8004,1,1,11,17,1,1,97051
8005,0,1,11,16,1,1,97126
8006,0,0,11,17,1,1,97202
8007,0,1,11,16,0,1,97277
8008,0,1,11,17,0,1,97353
8009,1,1,11,18,1,1,97429
8010,0,0,11,16,1,1,97504
8011,1,1,11,17,1,1,97580
8012,0,1,11,17,0,1,97655
8013,0,1,11,16,1,1,97731
8014,0,0,11,17,0,1,97807
8015,0,0,11,17,1,1,97882
8016,0,1,11,17,0,1,97958
8017,0,0,11,17,1,1,98034
8018,0,0,11,16,0,1,98109
8019,0,1,9,15,0,0,98185
8020,0,1,9,15,1,0,98260
8021,1,1,9,14,1,0,98336
8022,1,1,9,15,1,0,98412
8023,1,1,9,15,1,0,98487
8024,0,1,9,15,1,0,98563
8025,1,0,9,14,0,0,98639
8026,0,0,9,14,0,0,98714
8027,0,NA,9,15,0,0,98790
8028,0,0,9,14,1,0,98865
8029,0,0,9,15,1,0,98941
8030,0,0,9,15,0,0,99017
8031,0,0,9,15,0,0,99092
8032,0,0,9,14,0,0,99168
8033,0,0,9,14,1,0,99244
8034,1,1,11,17,1,1,99319
8035,0,0,10,16,0,1,99395
8036,0,0,9,14,0,0,99470
8037,1,0,9,14,0,0,99546
8038,1,0,9,15,1,0,99622
8039,0,0,9,15,0,0,99697
8040,1,0,9,14,0,0,99773
8041,0,0,9,14,0,0,99848
8042,1,1,12,18,1,1,99924
8043,0,0,11,16,0,1,100000
8044,0,0,11,17,0,1,100075
8045,0,1,11,17,0,1,100151
8046,0,0,11,16,0,1,100227
8047,0,1,12,18,0,1,100302
8048,0,0,12,17,1,1,100378
8049,1,1,12,17,0,1,100453
8050,1,1,12,18,0,1,100529
8051,1,0,11,16,1,1,100605
8052,0,1,12,18,1,1,100680
8053,0,0,12,17,0,1,100756
8054,0,0,11,17,0,1,100832
8055,0,0,12,18,1,1,100907
8056,0,1,11,16,1,1,100983
